,horizontalDifference,trial
1,4.69061279296875,vp19_200_Session1_d01_b03_9
2,4.69061279296875,vp19_200_Session1_d01_b03_9
0,15.974090576171875,vp19_201_Session1_d01_b03_10
1,15.974090576171875,vp19_201_Session1_d01_b03_10
2,15.974090576171875,vp19_201_Session1_d01_b03_10
0,-5.197174072265625,vp19_202_Session1_d01_b03_11
1,-5.197174072265625,vp19_202_Session1_d01_b03_11
2,-5.197174072265625,vp19_202_Session1_d01_b03_11
0,26.429229736328125,vp19_203_Session1_d01_b03_12
1,26.429229736328125,vp19_203_Session1_d01_b03_12
2,26.429229736328125,vp19_203_Session1_d01_b03_12
0,13.287017822265625,vp19_204_Session1_d01_b03_13
1,13.287017822265625,vp19_204_Session1_d01_b03_13
2,13.287017822265625,vp19_204_Session1_d01_b03_13
0,0.1270751953125,vp19_205_Session1_d01_b03_14
1,0.1270751953125,vp19_205_Session1_d01_b03_14
2,0.1270751953125,vp19_205_Session1_d01_b03_14
0,-13.26678466796875,vp19_206_Session1_d01_b03_15
1,-13.26678466796875,vp19_206_Session1_d01_b03_15
2,-13.26678466796875,vp19_206_Session1_d01_b03_15
0,7.87646484375,vp19_207_Session1_d01_b03_16
1,7.87646484375,vp19_207_Session1_d01_b03_16
2,7.87646484375,vp19_207_Session1_d01_b03_16
0,10.983062744140625,vp19_208_Session1_d01_b03_17
1,10.983062744140625,vp19_208_Session1_d01_b03_17
2,10.983062744140625,vp19_208_Session1_d01_b03_17
0,-4.589508056640625,vp19_209_Session1_d01_b03_18
1,-4.589508056640625,vp19_209_Session1_d01_b03_18
2,-4.589508056640625,vp19_209_Session1_d01_b03_18
0,16.286468505859375,vp19_210_Session1_d01_b03_19
1,16.286468505859375,vp19_210_Session1_d01_b03_19
2,16.286468505859375,vp19_210_Session1_d01_b03_19
0,-0.61822509765625,vp19_211_Session1_d01_b03_20
1,-0.61822509765625,vp19_211_Session1_d01_b03_20
2,-0.61822509765625,vp19_211_Session1_d01_b03_20
0,5.7791748046875,vp19_212_Session1_d01_b03_21
1,5.7791748046875,vp19_212_Session1_d01_b03_21
2,5.7791748046875,vp19_212_Session1_d01_b03_21
0,8.606903076171875,vp19_213_Session1_d01_b03_22
1,8.606903076171875,vp19_213_Session1_d01_b03_22
2,8.606903076171875,vp19_213_Session1_d01_b03_22
0,5.8575439453125,vp19_214_Session1_d01_b03_23
1,5.8575439453125,vp19_214_Session1_d01_b03_23
2,5.8575439453125,vp19_214_Session1_d01_b03_23
0,-9.07421875,vp19_217_Session1_d01_b03_26
1,-9.07421875,vp19_217_Session1_d01_b03_26
2,-9.07421875,vp19_217_Session1_d01_b03_26
0,28.804351806640625,vp19_218_Session1_d01_b03_27
1,28.804351806640625,vp19_218_Session1_d01_b03_27
2,28.804351806640625,vp19_218_Session1_d01_b03_27
3,23.951202392578125,vp19_218_Session1_d01_b03_27
4,23.951202392578125,vp19_218_Session1_d01_b03_27
5,23.951202392578125,vp19_218_Session1_d01_b03_27
0,7.735137939453125,vp19_219_Session1_d01_b03_28
1,7.735137939453125,vp19_219_Session1_d01_b03_28
2,7.735137939453125,vp19_219_Session1_d01_b03_28
0,14.471282958984375,vp19_220_Session1_d01_b03_29
1,14.471282958984375,vp19_220_Session1_d01_b03_29
2,14.471282958984375,vp19_220_Session1_d01_b03_29
3,6.331695556640625,vp19_220_Session1_d01_b03_29
4,6.331695556640625,vp19_220_Session1_d01_b03_29
5,6.331695556640625,vp19_220_Session1_d01_b03_29
0,-10.430419921875,vp19_221_Session1_d01_b03_30
1,-10.430419921875,vp19_221_Session1_d01_b03_30
2,-10.430419921875,vp19_221_Session1_d01_b03_30
0,15.63446044921875,vp19_222_Session1_d01_b03_31
1,15.63446044921875,vp19_222_Session1_d01_b03_31
2,15.63446044921875,vp19_222_Session1_d01_b03_31
0,-23.304168701171875,vp19_224_Session1_d01_b03_33
1,-23.304168701171875,vp19_224_Session1_d01_b03_33
2,-23.304168701171875,vp19_224_Session1_d01_b03_33
0,19.0316162109375,vp19_225_Session1_d01_b03_34
1,19.0316162109375,vp19_225_Session1_d01_b03_34
2,19.0316162109375,vp19_225_Session1_d01_b03_34
0,0.209625244140625,vp19_226_Session1_d01_b03_35
1,0.209625244140625,vp19_226_Session1_d01_b03_35
2,0.209625244140625,vp19_226_Session1_d01_b03_35
0,-5.40753173828125,vp19_227_Session1_d01_b03_36
1,-5.40753173828125,vp19_227_Session1_d01_b03_36
2,-5.40753173828125,vp19_227_Session1_d01_b03_36
0,28.45794677734375,vp19_228_Session1_d01_b03_37
1,28.45794677734375,vp19_228_Session1_d01_b03_37
2,28.45794677734375,vp19_228_Session1_d01_b03_37
0,15.324310302734375,vp19_229_Session1_d01_b03_38
1,15.324310302734375,vp19_229_Session1_d01_b03_38
2,15.324310302734375,vp19_229_Session1_d01_b03_38
0,-3.499847412109375,vp19_230_Session1_d01_b03_39
1,-3.499847412109375,vp19_230_Session1_d01_b03_39
2,-3.499847412109375,vp19_230_Session1_d01_b03_39
0,26.2227783203125,vp19_231_Session1_d01_b03_40
1,26.2227783203125,vp19_231_Session1_d01_b03_40
2,26.2227783203125,vp19_231_Session1_d01_b03_40
0,5.037017822265625,vp19_232_Session1_d01_b03_41
1,5.037017822265625,vp19_232_Session1_d01_b03_41
2,5.037017822265625,vp19_232_Session1_d01_b03_41
0,10.228485107421875,vp19_233_Session1_d01_b03_42
1,10.228485107421875,vp19_233_Session1_d01_b03_42
2,10.228485107421875,vp19_233_Session1_d01_b03_42
0,3.3902587890625,vp19_234_Session1_d01_b03_43
1,3.3902587890625,vp19_234_Session1_d01_b03_43
2,3.3902587890625,vp19_234_Session1_d01_b03_43
0,30.63470458984375,vp19_235_Session1_d01_b03_44
1,30.63470458984375,vp19_235_Session1_d01_b03_44
2,30.63470458984375,vp19_235_Session1_d01_b03_44
0,-7.117218017578125,vp19_236_Session1_d01_b03_45
1,-7.117218017578125,vp19_236_Session1_d01_b03_45
2,-7.117218017578125,vp19_236_Session1_d01_b03_45
0,11.579254150390625,vp19_237_Session1_d01_b03_46
1,11.579254150390625,vp19_237_Session1_d01_b03_46
2,11.579254150390625,vp19_237_Session1_d01_b03_46
0,-5.185455322265625,vp19_238_Session1_d01_b03_47
1,-5.185455322265625,vp19_238_Session1_d01_b03_47
2,-5.185455322265625,vp19_238_Session1_d01_b03_47
0,-1.53265380859375,vp19_239_Session1_d01_b03_48
1,-1.53265380859375,vp19_239_Session1_d01_b03_48
2,-1.53265380859375,vp19_239_Session1_d01_b03_48
0,17.4180908203125,vp19_240_Session1_d01_b04_1
1,17.4180908203125,vp19_240_Session1_d01_b04_1
2,17.4180908203125,vp19_240_Session1_d01_b04_1
0,-7.6529541015625,vp19_241_Session1_d01_b04_2
1,-7.6529541015625,vp19_241_Session1_d01_b04_2
2,-7.6529541015625,vp19_241_Session1_d01_b04_2
0,3.155792236328125,vp19_242_Session1_d01_b04_3
1,3.155792236328125,vp19_242_Session1_d01_b04_3
2,3.155792236328125,vp19_242_Session1_d01_b04_3
0,31.031036376953125,vp19_243_Session1_d01_b04_4
1,31.031036376953125,vp19_243_Session1_d01_b04_4
2,31.031036376953125,vp19_243_Session1_d01_b04_4
0,9.92608642578125,vp19_244_Session1_d01_b04_5
1,9.92608642578125,vp19_244_Session1_d01_b04_5
2,9.92608642578125,vp19_244_Session1_d01_b04_5
0,-8.28021240234375,vp19_245_Session1_d01_b04_6
1,-8.28021240234375,vp19_245_Session1_d01_b04_6
2,-8.28021240234375,vp19_245_Session1_d01_b04_6
0,12.6611328125,vp19_246_Session1_d01_b04_7
1,12.6611328125,vp19_246_Session1_d01_b04_7
2,12.6611328125,vp19_246_Session1_d01_b04_7
0,17.77032470703125,vp19_247_Session1_d01_b04_8
1,17.77032470703125,vp19_247_Session1_d01_b04_8
2,17.77032470703125,vp19_247_Session1_d01_b04_8
0,16.8887939453125,vp19_248_Session1_d01_b04_9
1,16.8887939453125,vp19_248_Session1_d01_b04_9
2,16.8887939453125,vp19_248_Session1_d01_b04_9
0,5.849456787109375,vp19_249_Session1_d01_b04_10
1,5.849456787109375,vp19_249_Session1_d01_b04_10
2,5.849456787109375,vp19_249_Session1_d01_b04_10
0,-0.708587646484375,vp19_250_Session1_d01_b04_11
1,-0.708587646484375,vp19_250_Session1_d01_b04_11
2,-0.708587646484375,vp19_250_Session1_d01_b04_11
0,-6.492523193359375,vp19_251_Session1_d01_b04_12
1,-6.492523193359375,vp19_251_Session1_d01_b04_12
2,-6.492523193359375,vp19_251_Session1_d01_b04_12
0,19.7135009765625,vp19_252_Session1_d01_b04_13
1,19.7135009765625,vp19_252_Session1_d01_b04_13
2,19.7135009765625,vp19_252_Session1_d01_b04_13
0,10.448760986328125,vp19_253_Session1_d01_b04_14
1,10.448760986328125,vp19_253_Session1_d01_b04_14
2,10.448760986328125,vp19_253_Session1_d01_b04_14
3,12.6697998046875,vp19_253_Session1_d01_b04_14
4,12.6697998046875,vp19_253_Session1_d01_b04_14
5,12.6697998046875,vp19_253_Session1_d01_b04_14
0,21.829559326171875,vp19_255_Session1_d01_b04_16
1,21.829559326171875,vp19_255_Session1_d01_b04_16
2,21.829559326171875,vp19_255_Session1_d01_b04_16
0,-0.0654296875,vp19_256_Session1_d01_b04_17
1,-0.0654296875,vp19_256_Session1_d01_b04_17
2,-0.0654296875,vp19_256_Session1_d01_b04_17
0,4.31353759765625,vp19_257_Session1_d01_b04_18
1,4.31353759765625,vp19_257_Session1_d01_b04_18
2,4.31353759765625,vp19_257_Session1_d01_b04_18
0,8.6910400390625,vp19_258_Session1_d01_b04_19
1,8.6910400390625,vp19_258_Session1_d01_b04_19
2,8.6910400390625,vp19_258_Session1_d01_b04_19
0,-0.72711181640625,vp19_259_Session1_d01_b04_20
1,-0.72711181640625,vp19_259_Session1_d01_b04_20
2,-0.72711181640625,vp19_259_Session1_d01_b04_20
0,14.307952880859375,vp19_260_Session1_d01_b04_21
1,14.307952880859375,vp19_260_Session1_d01_b04_21
2,14.307952880859375,vp19_260_Session1_d01_b04_21
0,13.574859619140625,vp19_261_Session1_d01_b04_22
1,13.574859619140625,vp19_261_Session1_d01_b04_22
2,13.574859619140625,vp19_261_Session1_d01_b04_22
0,14.271240234375,vp19_262_Session1_d01_b04_23
1,14.271240234375,vp19_262_Session1_d01_b04_23
2,14.271240234375,vp19_262_Session1_d01_b04_23
0,-11.82666015625,vp19_263_Session1_d01_b04_24
1,-11.82666015625,vp19_263_Session1_d01_b04_24
2,-11.82666015625,vp19_263_Session1_d01_b04_24
0,8.104156494140625,vp19_264_Session1_d01_b04_25
1,8.104156494140625,vp19_264_Session1_d01_b04_25
2,8.104156494140625,vp19_264_Session1_d01_b04_25
0,12.6307373046875,vp19_265_Session1_d01_b04_26
1,12.6307373046875,vp19_265_Session1_d01_b04_26
2,12.6307373046875,vp19_265_Session1_d01_b04_26
0,-12.679473876953125,vp19_266_Session1_d01_b04_27
1,-12.679473876953125,vp19_266_Session1_d01_b04_27
2,-12.679473876953125,vp19_266_Session1_d01_b04_27
0,14.169464111328125,vp19_267_Session1_d01_b04_28
1,14.169464111328125,vp19_267_Session1_d01_b04_28
2,14.169464111328125,vp19_267_Session1_d01_b04_28
0,14.57757568359375,vp19_268_Session1_d01_b04_29
1,14.57757568359375,vp19_268_Session1_d01_b04_29
2,14.57757568359375,vp19_268_Session1_d01_b04_29
0,12.410400390625,vp19_269_Session1_d01_b04_30
1,12.410400390625,vp19_269_Session1_d01_b04_30
2,12.410400390625,vp19_269_Session1_d01_b04_30
0,31.381103515625,vp19_270_Session1_d01_b04_31
1,31.381103515625,vp19_270_Session1_d01_b04_31
2,31.381103515625,vp19_270_Session1_d01_b04_31
0,21.615814208984375,vp19_271_Session1_d01_b04_32
1,21.615814208984375,vp19_271_Session1_d01_b04_32
2,21.615814208984375,vp19_271_Session1_d01_b04_32
0,0.20391845703125,vp19_272_Session1_d01_b04_33
1,0.20391845703125,vp19_272_Session1_d01_b04_33
2,0.20391845703125,vp19_272_Session1_d01_b04_33
0,14.637969970703125,vp19_273_Session1_d01_b04_34
1,14.637969970703125,vp19_273_Session1_d01_b04_34
2,14.637969970703125,vp19_273_Session1_d01_b04_34
0,4.853271484375,vp19_274_Session1_d01_b04_35
1,4.853271484375,vp19_274_Session1_d01_b04_35
2,4.853271484375,vp19_274_Session1_d01_b04_35
0,12.497833251953125,vp19_275_Session1_d01_b04_36
1,12.497833251953125,vp19_275_Session1_d01_b04_36
2,12.497833251953125,vp19_275_Session1_d01_b04_36
0,4.10626220703125,vp19_276_Session1_d01_b04_37
1,4.10626220703125,vp19_276_Session1_d01_b04_37
2,4.10626220703125,vp19_276_Session1_d01_b04_37
0,10.015777587890625,vp19_277_Session1_d01_b04_38
1,10.015777587890625,vp19_277_Session1_d01_b04_38
2,10.015777587890625,vp19_277_Session1_d01_b04_38
0,19.716461181640625,vp19_278_Session1_d01_b04_39
1,19.716461181640625,vp19_278_Session1_d01_b04_39
2,19.716461181640625,vp19_278_Session1_d01_b04_39
0,22.752227783203125,vp19_279_Session1_d01_b04_40
1,22.752227783203125,vp19_279_Session1_d01_b04_40
2,22.752227783203125,vp19_279_Session1_d01_b04_40
3,20.720672607421875,vp19_279_Session1_d01_b04_40
4,20.720672607421875,vp19_279_Session1_d01_b04_40
5,20.720672607421875,vp19_279_Session1_d01_b04_40
0,4.455596923828125,vp19_280_Session1_d01_b04_41
1,4.455596923828125,vp19_280_Session1_d01_b04_41
2,4.455596923828125,vp19_280_Session1_d01_b04_41
0,30.477447509765625,vp19_281_Session1_d01_b04_42
1,30.477447509765625,vp19_281_Session1_d01_b04_42
2,30.477447509765625,vp19_281_Session1_d01_b04_42
3,-11.524627685546875,vp19_281_Session1_d01_b04_42
4,-11.524627685546875,vp19_281_Session1_d01_b04_42
5,-11.524627685546875,vp19_281_Session1_d01_b04_42
0,15.8697509765625,vp19_282_Session1_d01_b04_43
1,15.8697509765625,vp19_282_Session1_d01_b04_43
2,15.8697509765625,vp19_282_Session1_d01_b04_43
0,1.32330322265625,vp19_283_Session1_d01_b04_44
1,1.32330322265625,vp19_283_Session1_d01_b04_44
2,1.32330322265625,vp19_283_Session1_d01_b04_44
0,25.26605224609375,vp19_284_Session1_d01_b04_45
1,25.26605224609375,vp19_284_Session1_d01_b04_45
2,25.26605224609375,vp19_284_Session1_d01_b04_45
0,9.175018310546875,vp19_285_Session1_d01_b04_46
1,9.175018310546875,vp19_285_Session1_d01_b04_46
2,9.175018310546875,vp19_285_Session1_d01_b04_46
0,-0.87506103515625,vp19_286_Session1_d01_b04_47
1,-0.87506103515625,vp19_286_Session1_d01_b04_47
2,-0.87506103515625,vp19_286_Session1_d01_b04_47
0,15.944091796875,vp19_287_Session1_d01_b04_48
1,15.944091796875,vp19_287_Session1_d01_b04_48
2,15.944091796875,vp19_287_Session1_d01_b04_48
0,25.52679443359375,vp19_288_Session1_d01_b05_1
1,25.52679443359375,vp19_288_Session1_d01_b05_1
2,25.52679443359375,vp19_288_Session1_d01_b05_1
0,0.3775634765625,vp19_289_Session1_d01_b05_2
1,0.3775634765625,vp19_289_Session1_d01_b05_2
2,0.3775634765625,vp19_289_Session1_d01_b05_2
0,-5.61199951171875,vp19_290_Session1_d01_b05_3
1,-5.61199951171875,vp19_290_Session1_d01_b05_3
2,-5.61199951171875,vp19_290_Session1_d01_b05_3
0,13.2607421875,vp19_291_Session1_d01_b05_4
1,13.2607421875,vp19_291_Session1_d01_b05_4
2,13.2607421875,vp19_291_Session1_d01_b05_4
0,10.97747802734375,vp19_292_Session1_d01_b05_5
1,10.97747802734375,vp19_292_Session1_d01_b05_5
2,10.97747802734375,vp19_292_Session1_d01_b05_5
0,13.830322265625,vp19_293_Session1_d01_b05_6
1,13.830322265625,vp19_293_Session1_d01_b05_6
2,13.830322265625,vp19_293_Session1_d01_b05_6
0,19.78717041015625,vp19_294_Session1_d01_b05_7
1,19.78717041015625,vp19_294_Session1_d01_b05_7
2,19.78717041015625,vp19_294_Session1_d01_b05_7
0,14.254486083984375,vp19_295_Session1_d01_b05_8
1,14.254486083984375,vp19_295_Session1_d01_b05_8
2,14.254486083984375,vp19_295_Session1_d01_b05_8
0,37.2220458984375,vp19_296_Session1_d01_b05_9
1,37.2220458984375,vp19_296_Session1_d01_b05_9
2,37.2220458984375,vp19_296_Session1_d01_b05_9
3,17.378021240234375,vp19_296_Session1_d01_b05_9
4,17.378021240234375,vp19_296_Session1_d01_b05_9
5,17.378021240234375,vp19_296_Session1_d01_b05_9
0,24.876800537109375,vp19_297_Session1_d01_b05_10
1,24.876800537109375,vp19_297_Session1_d01_b05_10
2,24.876800537109375,vp19_297_Session1_d01_b05_10
0,16.1268310546875,vp19_298_Session1_d01_b05_11
1,16.1268310546875,vp19_298_Session1_d01_b05_11
2,16.1268310546875,vp19_298_Session1_d01_b05_11
0,13.189788818359375,vp19_299_Session1_d01_b05_12
1,13.189788818359375,vp19_299_Session1_d01_b05_12
2,13.189788818359375,vp19_299_Session1_d01_b05_12
0,34.7193603515625,vp19_300_Session1_d01_b05_13
1,34.7193603515625,vp19_300_Session1_d01_b05_13
2,34.7193603515625,vp19_300_Session1_d01_b05_13
0,16.15142822265625,vp19_301_Session1_d01_b05_14
1,16.15142822265625,vp19_301_Session1_d01_b05_14
2,16.15142822265625,vp19_301_Session1_d01_b05_14
0,14.37945556640625,vp19_302_Session1_d01_b05_15
1,14.37945556640625,vp19_302_Session1_d01_b05_15
2,14.37945556640625,vp19_302_Session1_d01_b05_15
0,20.3343505859375,vp19_303_Session1_d01_b05_16
1,20.3343505859375,vp19_303_Session1_d01_b05_16
2,20.3343505859375,vp19_303_Session1_d01_b05_16
0,19.46923828125,vp19_304_Session1_d01_b05_17
1,19.46923828125,vp19_304_Session1_d01_b05_17
2,19.46923828125,vp19_304_Session1_d01_b05_17
0,4.238006591796875,vp19_305_Session1_d01_b05_18
1,4.238006591796875,vp19_305_Session1_d01_b05_18
2,4.238006591796875,vp19_305_Session1_d01_b05_18
0,14.929718017578125,vp19_306_Session1_d01_b05_19
1,14.929718017578125,vp19_306_Session1_d01_b05_19
2,14.929718017578125,vp19_306_Session1_d01_b05_19
0,13.4622802734375,vp19_307_Session1_d01_b05_20
1,13.4622802734375,vp19_307_Session1_d01_b05_20
2,13.4622802734375,vp19_307_Session1_d01_b05_20
0,-2.555572509765625,vp19_308_Session1_d01_b05_21
1,-2.555572509765625,vp19_308_Session1_d01_b05_21
2,-2.555572509765625,vp19_308_Session1_d01_b05_21
0,17.944671630859375,vp19_309_Session1_d01_b05_22
1,17.944671630859375,vp19_309_Session1_d01_b05_22
2,17.944671630859375,vp19_309_Session1_d01_b05_22
0,16.039642333984375,vp19_310_Session1_d01_b05_23
1,16.039642333984375,vp19_310_Session1_d01_b05_23
2,16.039642333984375,vp19_310_Session1_d01_b05_23
0,11.396575927734375,vp19_311_Session1_d01_b05_24
1,11.396575927734375,vp19_311_Session1_d01_b05_24
2,11.396575927734375,vp19_311_Session1_d01_b05_24
0,57.673553466796875,vp19_312_Session1_d01_b05_25
1,57.673553466796875,vp19_312_Session1_d01_b05_25
2,57.673553466796875,vp19_312_Session1_d01_b05_25
3,-26.199615478515625,vp19_312_Session1_d01_b05_25
4,-26.199615478515625,vp19_312_Session1_d01_b05_25
5,-26.199615478515625,vp19_312_Session1_d01_b05_25
0,4.3416748046875,vp19_313_Session1_d01_b05_26
1,4.3416748046875,vp19_313_Session1_d01_b05_26
2,4.3416748046875,vp19_313_Session1_d01_b05_26
0,23.8643798828125,vp19_315_Session1_d01_b05_28
1,23.8643798828125,vp19_315_Session1_d01_b05_28
2,23.8643798828125,vp19_315_Session1_d01_b05_28
0,20.528564453125,vp19_316_Session1_d01_b05_29
1,20.528564453125,vp19_316_Session1_d01_b05_29
2,20.528564453125,vp19_316_Session1_d01_b05_29
0,29.54058837890625,vp19_318_Session1_d01_b05_31
1,29.54058837890625,vp19_318_Session1_d01_b05_31
2,29.54058837890625,vp19_318_Session1_d01_b05_31
0,15.3671875,vp19_319_Session1_d01_b05_32
1,15.3671875,vp19_319_Session1_d01_b05_32
2,15.3671875,vp19_319_Session1_d01_b05_32
0,7.4927978515625,vp19_320_Session1_d01_b05_33
1,7.4927978515625,vp19_320_Session1_d01_b05_33
2,7.4927978515625,vp19_320_Session1_d01_b05_33
0,15.761444091796875,vp19_322_Session1_d01_b05_35
1,15.761444091796875,vp19_322_Session1_d01_b05_35
2,15.761444091796875,vp19_322_Session1_d01_b05_35
0,17.752105712890625,vp19_323_Session1_d01_b05_36
1,17.752105712890625,vp19_323_Session1_d01_b05_36
2,17.752105712890625,vp19_323_Session1_d01_b05_36
0,14.504791259765625,vp19_324_Session1_d01_b05_37
1,14.504791259765625,vp19_324_Session1_d01_b05_37
2,14.504791259765625,vp19_324_Session1_d01_b05_37
0,9.670166015625,vp19_325_Session1_d01_b05_38
1,9.670166015625,vp19_325_Session1_d01_b05_38
2,9.670166015625,vp19_325_Session1_d01_b05_38
0,1.65704345703125,vp19_326_Session1_d01_b05_39
1,1.65704345703125,vp19_326_Session1_d01_b05_39
2,1.65704345703125,vp19_326_Session1_d01_b05_39
0,21.6517333984375,vp19_327_Session1_d01_b05_40
1,21.6517333984375,vp19_327_Session1_d01_b05_40
2,21.6517333984375,vp19_327_Session1_d01_b05_40
0,8.58856201171875,vp19_328_Session1_d01_b05_41
1,8.58856201171875,vp19_328_Session1_d01_b05_41
2,8.58856201171875,vp19_328_Session1_d01_b05_41
0,-7.838287353515625,vp19_329_Session1_d01_b05_42
1,-7.838287353515625,vp19_329_Session1_d01_b05_42
2,-7.838287353515625,vp19_329_Session1_d01_b05_42
0,10.799835205078125,vp19_330_Session1_d01_b05_43
1,10.799835205078125,vp19_330_Session1_d01_b05_43
2,10.799835205078125,vp19_330_Session1_d01_b05_43
0,15.340179443359375,vp19_331_Session1_d01_b05_44
1,15.340179443359375,vp19_331_Session1_d01_b05_44
2,15.340179443359375,vp19_331_Session1_d01_b05_44
0,14.617950439453125,vp19_332_Session1_d01_b05_45
1,14.617950439453125,vp19_332_Session1_d01_b05_45
2,14.617950439453125,vp19_332_Session1_d01_b05_45
0,4.062469482421875,vp19_333_Session1_d01_b05_46
1,4.062469482421875,vp19_333_Session1_d01_b05_46
2,4.062469482421875,vp19_333_Session1_d01_b05_46
0,-3.068328857421875,vp19_334_Session1_d01_b05_47
1,-3.068328857421875,vp19_334_Session1_d01_b05_47
2,-3.068328857421875,vp19_334_Session1_d01_b05_47
0,-3.444976806640625,vp19_335_Session1_d01_b05_48
1,-3.444976806640625,vp19_335_Session1_d01_b05_48
2,-3.444976806640625,vp19_335_Session1_d01_b05_48
0,20.35797119140625,vp19_336_Session1_d01_b06_1
1,20.35797119140625,vp19_336_Session1_d01_b06_1
2,20.35797119140625,vp19_336_Session1_d01_b06_1
0,13.92510986328125,vp19_337_Session1_d01_b06_2
1,13.92510986328125,vp19_337_Session1_d01_b06_2
2,13.92510986328125,vp19_337_Session1_d01_b06_2
0,-2.044403076171875,vp19_338_Session1_d01_b06_3
1,-2.044403076171875,vp19_338_Session1_d01_b06_3
2,-2.044403076171875,vp19_338_Session1_d01_b06_3
0,-1.38262939453125,vp19_339_Session1_d01_b06_4
1,-1.38262939453125,vp19_339_Session1_d01_b06_4
2,-1.38262939453125,vp19_339_Session1_d01_b06_4
0,17.62725830078125,vp19_340_Session1_d01_b06_5
1,17.62725830078125,vp19_340_Session1_d01_b06_5
2,17.62725830078125,vp19_340_Session1_d01_b06_5
0,-0.597686767578125,vp19_341_Session1_d01_b06_6
1,-0.597686767578125,vp19_341_Session1_d01_b06_6
2,-0.597686767578125,vp19_341_Session1_d01_b06_6
3,8.104644775390625,vp19_341_Session1_d01_b06_6
4,8.104644775390625,vp19_341_Session1_d01_b06_6
5,8.104644775390625,vp19_341_Session1_d01_b06_6
0,16.488525390625,vp19_342_Session1_d01_b06_7
1,16.488525390625,vp19_342_Session1_d01_b06_7
2,16.488525390625,vp19_342_Session1_d01_b06_7
0,0.647186279296875,vp19_343_Session1_d01_b06_8
1,0.647186279296875,vp19_343_Session1_d01_b06_8
2,0.647186279296875,vp19_343_Session1_d01_b06_8
0,0.345001220703125,vp19_344_Session1_d01_b06_9
1,0.345001220703125,vp19_344_Session1_d01_b06_9
2,0.345001220703125,vp19_344_Session1_d01_b06_9
0,15.4874267578125,vp19_345_Session1_d01_b06_10
1,15.4874267578125,vp19_345_Session1_d01_b06_10
2,15.4874267578125,vp19_345_Session1_d01_b06_10
0,9.722198486328125,vp19_347_Session1_d01_b06_12
1,9.722198486328125,vp19_347_Session1_d01_b06_12
2,9.722198486328125,vp19_347_Session1_d01_b06_12
0,-0.848419189453125,vp19_348_Session1_d01_b06_13
1,-0.848419189453125,vp19_348_Session1_d01_b06_13
2,-0.848419189453125,vp19_348_Session1_d01_b06_13
0,28.494415283203125,vp19_349_Session1_d01_b06_14
1,28.494415283203125,vp19_349_Session1_d01_b06_14
2,28.494415283203125,vp19_349_Session1_d01_b06_14
0,-1.1961669921875,vp19_350_Session1_d01_b06_15
1,-1.1961669921875,vp19_350_Session1_d01_b06_15
2,-1.1961669921875,vp19_350_Session1_d01_b06_15
0,8.886199951171875,vp19_351_Session1_d01_b06_16
1,8.886199951171875,vp19_351_Session1_d01_b06_16
2,8.886199951171875,vp19_351_Session1_d01_b06_16
0,-24.6361083984375,vp19_352_Session1_d01_b06_17
1,-24.6361083984375,vp19_352_Session1_d01_b06_17
2,-24.6361083984375,vp19_352_Session1_d01_b06_17
0,3.773284912109375,vp19_353_Session1_d01_b06_18
1,3.773284912109375,vp19_353_Session1_d01_b06_18
2,3.773284912109375,vp19_353_Session1_d01_b06_18
0,3.748046875,vp19_354_Session1_d01_b06_19
1,3.748046875,vp19_354_Session1_d01_b06_19
2,3.748046875,vp19_354_Session1_d01_b06_19
0,8.625030517578125,vp19_355_Session1_d01_b06_20
1,8.625030517578125,vp19_355_Session1_d01_b06_20
2,8.625030517578125,vp19_355_Session1_d01_b06_20
0,-11.91302490234375,vp19_356_Session1_d01_b06_21
1,-11.91302490234375,vp19_356_Session1_d01_b06_21
2,-11.91302490234375,vp19_356_Session1_d01_b06_21
0,12.30975341796875,vp19_357_Session1_d01_b06_22
1,12.30975341796875,vp19_357_Session1_d01_b06_22
2,12.30975341796875,vp19_357_Session1_d01_b06_22
0,-2.199493408203125,vp19_358_Session1_d01_b06_23
1,-2.199493408203125,vp19_358_Session1_d01_b06_23
2,-2.199493408203125,vp19_358_Session1_d01_b06_23
0,20.69097900390625,vp19_359_Session1_d01_b06_24
1,20.69097900390625,vp19_359_Session1_d01_b06_24
2,20.69097900390625,vp19_359_Session1_d01_b06_24
0,10.0799560546875,vp19_360_Session1_d01_b06_25
1,10.0799560546875,vp19_360_Session1_d01_b06_25
2,10.0799560546875,vp19_360_Session1_d01_b06_25
0,16.5888671875,vp19_361_Session1_d01_b06_26
1,16.5888671875,vp19_361_Session1_d01_b06_26
2,16.5888671875,vp19_361_Session1_d01_b06_26
0,-15.18975830078125,vp19_362_Session1_d01_b06_27
1,-15.18975830078125,vp19_362_Session1_d01_b06_27
2,-15.18975830078125,vp19_362_Session1_d01_b06_27
0,20.789398193359375,vp19_363_Session1_d01_b06_28
1,20.789398193359375,vp19_363_Session1_d01_b06_28
2,20.789398193359375,vp19_363_Session1_d01_b06_28
0,3.41375732421875,vp19_364_Session1_d01_b06_29
1,3.41375732421875,vp19_364_Session1_d01_b06_29
2,3.41375732421875,vp19_364_Session1_d01_b06_29
0,-1.10809326171875,vp19_365_Session1_d01_b06_30
1,-1.10809326171875,vp19_365_Session1_d01_b06_30
2,-1.10809326171875,vp19_365_Session1_d01_b06_30
